REGION_ADM_QC_TXT,ANNEE_MOIS,SECTEUR,Total (kWh)
Chaudière-Appalaches,2021-01-01,INSTITUTIONNEL,35472969.0
Chaudière-Appalaches,2021-01-01,RÉSIDENTIEL,461243675.0
Chaudière-Appalaches,2021-02-01,COMMERCIAL,123737579.4
Chaudière-Appalaches,2021-03-01,AGRICOLE,42997160.0
Chaudière-Appalaches,2021-03-01,COMMERCIAL,124357314.3
Chaudière-Appalaches,2021-03-01,RÉSIDENTIEL,396999204.0
Chaudière-Appalaches,2021-04-01,AGRICOLE,35486930.0
Chaudière-Appalaches,2021-05-01,INDUSTRIEL,142742108.22964287
Chaudière-Appalaches,2021-06-01,AGRICOLE,30441974.0
Chaudière-Appalaches,2021-06-01,INDUSTRIEL,161263196.255
Chaudière-Appalaches,2021-07-01,AGRICOLE,31347549.0
Chaudière-Appalaches,2021-07-01,COMMERCIAL,93515228.2
Chaudière-Appalaches,2021-08-01,AGRICOLE,33743332.0
Chaudière-Appalaches,2021-08-01,RÉSIDENTIEL,205681827.0
Chaudière-Appalaches,2021-10-01,AGRICOLE,28580410.0
Chaudière-Appalaches,2021-11-01,INDUSTRIEL,176888239.14681035
Chaudière-Appalaches,2021-12-01,INDUSTRIEL,175459174.4134874
Chaudière-Appalaches,2021-12-01,INSTITUTIONNEL,35917429.0
Chaudière-Appalaches,2022-01-01,INSTITUTIONNEL,39666106.0
Chaudière-Appalaches,2022-03-01,AGRICOLE,42963464.0
Chaudière-Appalaches,2022-04-01,AGRICOLE,44298956.0
Chaudière-Appalaches,2022-04-01,INDUSTRIEL,166871977.2092857
Chaudière-Appalaches,2022-04-01,INSTITUTIONNEL,29985989.0
Chaudière-Appalaches,2022-05-01,COMMERCIAL,97221126.0
Chaudière-Appalaches,2022-06-01,COMMERCIAL,94307432.9
Chaudière-Appalaches,2022-06-01,INSTITUTIONNEL,21504411.0
Chaudière-Appalaches,2022-06-01,RÉSIDENTIEL,198389516.0
Chaudière-Appalaches,2022-07-01,INDUSTRIEL,159018551.37571427
Chaudière-Appalaches,2022-07-01,RÉSIDENTIEL,203899921.0
Chaudière-Appalaches,2022-08-01,COMMERCIAL,99750943.80000001
Chaudière-Appalaches,2022-08-01,INDUSTRIEL,162879342.41142857
Chaudière-Appalaches,2022-08-01,INSTITUTIONNEL,22320100.0
Chaudière-Appalaches,2022-09-01,COMMERCIAL,94259831.7
Chaudière-Appalaches,2022-10-01,AGRICOLE,28553393.0
Chaudière-Appalaches,2022-10-01,INDUSTRIEL,165739554.82857144
Chaudière-Appalaches,2022-11-01,COMMERCIAL,116107320.9
Chaudière-Appalaches,2022-11-01,INSTITUTIONNEL,31128468.0
Chaudière-Appalaches,2022-11-01,RÉSIDENTIEL,328484967.0
Chaudière-Appalaches,2022-12-01,INSTITUTIONNEL,35789111.0
Chaudière-Appalaches,2023-01-01,AGRICOLE,37353113.0
Chaudière-Appalaches,2023-01-01,INSTITUTIONNEL,37533134.0
Chaudière-Appalaches,2023-01-01,RÉSIDENTIEL,468328675.0
Chaudière-Appalaches,2023-03-01,INDUSTRIEL,183815372.85907558
Chaudière-Appalaches,2023-04-01,AGRICOLE,40272656.0
Chaudière-Appalaches,2023-04-01,INDUSTRIEL,166679475.06504327
Chaudière-Appalaches,2023-06-01,AGRICOLE,29181443.0
Chaudière-Appalaches,2023-06-01,INSTITUTIONNEL,21741044.0
Chaudière-Appalaches,2023-07-01,INDUSTRIEL,157704026.78500003
Chaudière-Appalaches,2023-07-01,INSTITUTIONNEL,24053516.0
Chaudière-Appalaches,2023-09-01,AGRICOLE,29621247.0
Chaudière-Appalaches,2023-11-01,AGRICOLE,32730933.0
Chaudière-Appalaches,2023-11-01,COMMERCIAL,120986386.9
Chaudière-Appalaches,2023-11-01,INSTITUTIONNEL,35083139.2
Chaudière-Appalaches,2023-12-01,INDUSTRIEL,168503870.41071427
Chaudière-Appalaches,2024-02-01,AGRICOLE,38330958.0
Chaudière-Appalaches,2024-02-01,INDUSTRIEL,176121171.07214287
Chaudière-Appalaches,2024-02-01,RÉSIDENTIEL,432753360.0
Chaudière-Appalaches,2024-03-01,INDUSTRIEL,177636281.805
Chaudière-Appalaches,2024-04-01,INDUSTRIEL,165126131.3036975
Chaudière-Appalaches,2024-04-01,RÉSIDENTIEL,306335475.0
Chaudière-Appalaches,2024-05-01,INDUSTRIEL,167860025.45680672
Chaudière-Appalaches,2024-05-01,INSTITUTIONNEL,26403059.0
Chaudière-Appalaches,2024-05-01,RÉSIDENTIEL,225168704.0
Chaudière-Appalaches,2024-06-01,AGRICOLE,30350143.0
Chaudière-Appalaches,2024-06-01,COMMERCIAL,95838862.7
Chaudière-Appalaches,2024-06-01,RÉSIDENTIEL,206918989.0
Chaudière-Appalaches,2024-07-01,COMMERCIAL,102874184.2
Chaudière-Appalaches,2024-08-01,AGRICOLE,32380392.0
